Age,Overall,Shooting,Dribbling,Defending,Pace,Passing,Position,Value
0.040000000000000036,0.5609756097560976,-0.2682926829268292,0.5121951219512195,0.5609756097560976,0.853658536585366,0.3902439024390245,0.14285714285714285,0.006666666666666666
0.28,0.7073170731707319,0.5609756097560976,0.6585365853658538,0.5853658536585367,0.6097560975609757,0.6341463414634148,0.2857142857142857,0.02564102564102564
0.16000000000000003,0.6829268292682928,0.46341463414634165,0.7560975609756098,-0.46341463414634143,0.902439024390244,0.46341463414634165,0.5,0.031794871794871796
0.19999999999999996,0.7560975609756098,0.6829268292682928,0.7804878048780488,0.0,0.6097560975609757,0.6829268292682928,0.0,0.04871794871794872
0.16000000000000003,0.6829268292682928,0.6585365853658538,0.5853658536585367,-0.41463414634146334,0.8292682926829269,0.19512195121951237,1.0,0.031794871794871796
0.24,0.7560975609756098,0.6341463414634148,0.8048780487804879,-0.24390243902439024,0.8292682926829269,0.6341463414634148,0.0,0.05384615384615384
0.16000000000000003,0.6585365853658538,0.3902439024390245,0.8048780487804879,-0.3414634146341463,0.8048780487804879,0.4878048780487805,0.5,0.021538461538461538
0.28,0.8048780487804879,0.8048780487804879,0.8292682926829269,0.14634146341463428,0.7804878048780488,0.6829268292682928,0.0,0.05384615384615384
0.07999999999999996,0.5365853658536586,0.24390243902439024,0.6585365853658538,0.4390243902439026,0.5853658536585367,0.4390243902439026,0.0,0.005128205128205128
0.24,0.853658536585366,0.7560975609756098,0.878048780487805,-0.46341463414634143,0.9268292682926831,0.7073170731707319,0.0,0.08512820512820513
0.16000000000000003,0.6097560975609757,0.5121951219512195,0.7317073170731707,0.14634146341463428,0.6585365853658538,0.5609756097560976,0.3571428571428571,0.010769230769230769
0.16000000000000003,0.8048780487804879,0.41463414634146356,0.8292682926829269,0.6829268292682928,0.7317073170731707,0.7560975609756098,0.2857142857142857,0.07333333333333333
0.19999999999999996,0.7317073170731707,0.6341463414634148,0.7560975609756098,-0.3902439024390243,1.1219512195121955,0.5121951219512195,0.5,0.0441025641025641
0.19999999999999996,0.6585365853658538,0.0,0.5121951219512195,0.6341463414634148,0.5121951219512195,0.46341463414634165,0.07142857142857142,0.015897435897435898
0.24,0.7560975609756098,0.7804878048780488,0.7317073170731707,0.2195121951219512,0.8048780487804879,0.8292682926829269,0.0,0.04051282051282051
0.36,0.7804878048780488,0.7560975609756098,0.7073170731707319,-0.36585365853658536,0.902439024390244,0.41463414634146356,1.0,0.04615384615384615
0.07999999999999996,0.6097560975609757,0.6829268292682928,0.6585365853658538,-0.5365853658536585,0.7804878048780488,0.3414634146341464,1.0,0.013333333333333332
0.28,0.7073170731707319,-0.07317073170731692,0.5609756097560976,0.7073170731707319,0.19512195121951237,0.36585365853658547,0.14285714285714285,0.025128205128205128
0.24,0.7804878048780488,0.6341463414634148,0.7317073170731707,0.46341463414634165,0.5365853658536586,0.8048780487804879,0.2857142857142857,0.045128205128205125
0.19999999999999996,0.7317073170731707,0.6097560975609757,0.8292682926829269,0.024390243902439046,0.7317073170731707,0.7317073170731707,0.0,0.04871794871794872
0.16000000000000003,0.902439024390244,0.6341463414634148,0.9268292682926831,0.0,0.7317073170731707,0.878048780487805,0.0,0.12153846153846153
0.16000000000000003,0.878048780487805,0.6097560975609757,1.0000000000000002,0.3170731707317074,0.853658536585366,0.6341463414634148,0.0,0.13794871794871794
0.12,0.5609756097560976,0.0,0.6097560975609757,0.5121951219512195,0.4878048780487805,0.3902439024390245,0.14285714285714285,0.0071794871794871795
0.24,1.0000000000000002,1.0487804878048783,0.7560975609756098,-0.12195121951219501,0.9512195121951221,0.4390243902439026,1.0,0.18974358974358974
0.16000000000000003,0.6585365853658538,0.6341463414634148,0.6829268292682928,-0.6097560975609756,1.0000000000000002,0.3170731707317074,1.0,0.016923076923076923
0.16000000000000003,0.7317073170731707,0.0,0.6097560975609757,0.6341463414634148,0.7317073170731707,0.5365853658536586,0.7142857142857142,0.03128205128205128
0.24,0.9512195121951221,0.8048780487804879,0.9756097560975612,-0.5121951219512194,1.0975609756097564,0.7317073170731707,0.0,0.16256410256410256
0.07999999999999996,0.6341463414634148,0.7073170731707319,0.7317073170731707,-0.7317073170731707,0.853658536585366,0.2195121951219512,1.0,0.017948717948717947
0.88,0.878048780487805,0.9268292682926831,0.7317073170731707,-0.3902439024390243,0.6585365853658538,0.6585365853658538,1.0,0.023589743589743587
0.36,0.6341463414634148,-0.46341463414634143,0.29268292682926833,0.6341463414634148,0.5609756097560976,0.17073170731707332,0.07142857142857142,0.010256410256410256
0.4,0.8292682926829269,-0.41463414634146334,0.3414634146341464,0.878048780487805,0.7317073170731707,0.17073170731707332,0.07142857142857142,0.047179487179487174
0.28,0.6829268292682928,0.29268292682926833,0.6341463414634148,0.5853658536585367,0.8292682926829269,0.5609756097560976,0.42857142857142855,0.021538461538461538
0.24,0.7073170731707319,0.7317073170731707,0.6341463414634148,-0.024390243902439046,0.6341463414634148,0.4878048780487805,1.0,0.028205128205128202
0.24,0.7317073170731707,0.5853658536585367,0.8292682926829269,0.024390243902439046,0.878048780487805,0.6097560975609757,0.0,0.04871794871794872
0.24,0.7560975609756098,0.7317073170731707,0.7317073170731707,-0.2926829268292682,0.6097560975609757,0.36585365853658547,1.0,0.041025641025641026
0.19999999999999996,0.7317073170731707,-0.31707317073170727,0.5121951219512195,0.7560975609756098,0.7317073170731707,0.3414634146341464,0.07142857142857142,0.041025641025641026
0.040000000000000036,0.5365853658536586,0.24390243902439024,0.5853658536585367,0.4878048780487805,0.6341463414634148,0.4878048780487805,0.2857142857142857,0.005641025641025641
0.07999999999999996,0.6097560975609757,-0.09756097560975596,0.7073170731707319,0.4878048780487805,0.6341463414634148,0.5609756097560976,0.2857142857142857,0.011794871794871794
0.4,0.7073170731707319,0.4878048780487805,0.6097560975609757,0.5853658536585367,0.3902439024390245,0.5853658536585367,0.14285714285714285,0.018974358974358972
0.31999999999999995,0.9268292682926831,0.7804878048780488,0.8292682926829269,0.7317073170731707,0.9268292682926831,0.8292682926829269,0.2857142857142857,0.12717948717948718
0.28,0.6829268292682928,0.29268292682926833,0.6341463414634148,0.5853658536585367,0.8292682926829269,0.5609756097560976,0.42857142857142855,0.021538461538461538
0.5599999999999999,0.6585365853658538,0.6341463414634148,0.4390243902439026,0.19512195121951237,0.14634146341463428,0.2682926829268293,1.0,0.010769230769230769
0.4,0.7804878048780488,0.7317073170731707,0.6097560975609757,-0.3902439024390243,0.8048780487804879,0.4390243902439026,1.0,0.03487179487179487
0.31999999999999995,0.7560975609756098,0.36585365853658547,0.6341463414634148,0.6829268292682928,0.3414634146341464,0.6097560975609757,0.14285714285714285,0.03641025641025641
0.12,0.6585365853658538,0.5609756097560976,0.7073170731707319,-0.3414634146341463,0.878048780487805,0.46341463414634165,0.7857142857142857,0.023589743589743587
0.16000000000000003,0.6585365853658538,0.5365853658536586,0.7560975609756098,-0.2195121951219512,0.6829268292682928,0.5853658536585367,0.0,0.023589743589743587
0.4,0.8048780487804879,0.6585365853658538,0.8048780487804879,0.6097560975609757,0.41463414634146356,0.853658536585366,0.2857142857142857,0.04564102564102564
0.19999999999999996,0.6341463414634148,0.4878048780487805,0.7073170731707319,-0.19512195121951215,0.7073170731707319,0.4878048780487805,0.0,0.017435897435897435
0.31999999999999995,0.8048780487804879,0.7560975609756098,0.6829268292682928,-0.09756097560975596,0.9756097560975612,0.5365853658536586,1.0,0.05384615384615384
0.19999999999999996,0.6585365853658538,0.2195121951219512,0.5121951219512195,0.6097560975609757,0.5609756097560976,0.5121951219512195,0.14285714285714285,0.015897435897435898
0.07999999999999996,0.5853658536585367,0.5853658536585367,0.4878048780487805,-0.7073170731707317,0.5365853658536586,0.29268292682926833,1.0,0.010256410256410256
0.07999999999999996,0.5365853658536586,-0.2195121951219512,0.5853658536585367,0.4390243902439026,0.6341463414634148,0.24390243902439024,0.9285714285714285,0.00482051282051282
0.36,0.7804878048780488,0.8048780487804879,0.7804878048780488,-0.41463414634146334,0.9756097560975612,0.6341463414634148,0.5,0.03743589743589743
0.36,0.8292682926829269,0.5853658536585367,0.8292682926829269,0.7317073170731707,0.5121951219512195,0.7560975609756098,0.2857142857142857,0.056923076923076917
0.16000000000000003,0.7804878048780488,0.5853658536585367,0.878048780487805,-0.3414634146341463,1.0487804878048783,0.6097560975609757,0.0,0.04871794871794872
0.24,0.6585365853658538,0.3170731707317074,0.7073170731707319,0.4878048780487805,0.6341463414634148,0.6829268292682928,0.2857142857142857,0.0241025641025641
0.12,0.6829268292682928,-0.5853658536585366,0.5609756097560976,0.6585365853658538,0.5853658536585367,0.07317073170731714,0.07142857142857142,0.02923076923076923
0.7999999999999999,0.9756097560975612,0.902439024390244,1.0731707317073174,-0.41463414634146334,0.7317073170731707,0.9756097560975612,0.0,0.04205128205128205
0.28,0.902439024390244,0.7804878048780488,0.9756097560975612,0.17073170731707332,0.8048780487804879,0.8292682926829269,0.0,0.11179487179487178
0.24,0.7073170731707319,0.17073170731707332,0.6341463414634148,0.7073170731707319,0.6341463414634148,0.4878048780487805,0.07142857142857142,0.02564102564102564
0.31999999999999995,0.878048780487805,0.6829268292682928,0.9268292682926831,-0.5365853658536585,1.0487804878048783,0.7073170731707319,0.7857142857142857,0.09538461538461537
0.16000000000000003,0.7560975609756098,0.5853658536585367,0.7317073170731707,-0.3902439024390243,0.878048780487805,0.6097560975609757,0.5714285714285714,0.043076923076923075
0.12,0.4878048780487805,0.4390243902439026,0.6585365853658538,-0.4878048780487805,0.6829268292682928,0.36585365853658547,0.0,0.004205128205128204
0.31999999999999995,0.902439024390244,0.8292682926829269,0.7804878048780488,-0.19512195121951215,0.9756097560975612,0.36585365853658547,1.0,0.10717948717948718
0.36,0.7317073170731707,0.6585365853658538,0.8048780487804879,-0.024390243902439046,0.6585365853658538,0.6829268292682928,0.0,0.031794871794871796
0.12,0.6585365853658538,0.3902439024390245,0.7560975609756098,0.024390243902439046,0.8048780487804879,0.5609756097560976,0.0,0.023589743589743587
0.0,0.3902439024390245,-0.6585365853658536,0.14634146341463428,0.41463414634146356,0.41463414634146356,-0.09756097560975596,0.07142857142857142,0.0020512820512820513
0.4800000000000001,0.7804878048780488,-0.024390243902439046,0.5121951219512195,0.7804878048780488,0.6097560975609757,0.5853658536585367,0.07142857142857142,0.029743589743589743
0.28,0.7804878048780488,0.5853658536585367,0.853658536585366,-0.46341463414634143,0.853658536585366,0.6829268292682928,0.0,0.04461538461538461
0.28,0.8292682926829269,0.853658536585366,0.7073170731707319,-0.5121951219512194,0.7073170731707319,0.4390243902439026,1.0,0.06256410256410257
0.24,0.6829268292682928,0.5121951219512195,0.6829268292682928,0.6341463414634148,0.5365853658536586,0.6585365853658538,0.0,0.02205128205128205
0.19999999999999996,0.7317073170731707,0.29268292682926833,0.6585365853658538,0.6585365853658538,0.5609756097560976,0.5609756097560976,0.14285714285714285,0.031794871794871796
0.12,0.6097560975609757,0.07317073170731714,0.5609756097560976,0.46341463414634165,0.7804878048780488,0.3902439024390245,0.42857142857142855,0.011794871794871794
0.12,0.7073170731707319,-0.31707317073170727,0.46341463414634165,0.7073170731707319,0.7073170731707319,0.3414634146341464,0.07142857142857142,0.03641025641025641
0.07999999999999996,0.6585365853658538,0.6097560975609757,0.7317073170731707,-0.3902439024390243,0.7317073170731707,0.2195121951219512,1.0,0.023076923076923075
0.31999999999999995,0.7317073170731707,0.6585365853658538,0.7804878048780488,-0.31707317073170727,0.6829268292682928,0.6341463414634148,0.3571428571428571,0.026153846153846153
0.19999999999999996,0.7073170731707319,-0.31707317073170727,0.24390243902439024,0.6829268292682928,0.5365853658536586,0.07317073170731714,0.07142857142857142,0.030256410256410255
0.28,0.853658536585366,0.2195121951219512,0.5609756097560976,0.853658536585366,0.6829268292682928,0.4390243902439026,0.07142857142857142,0.05282051282051282
0.28,0.5853658536585367,0.36585365853658547,0.5853658536585367,0.6097560975609757,0.8048780487804879,0.46341463414634165,0.14285714285714285,0.0
0.16000000000000003,0.7560975609756098,0.36585365853658547,0.7073170731707319,0.6341463414634148,0.9268292682926831,0.5609756097560976,0.42857142857142855,0.03641025641025641
0.12,0.5853658536585367,0.2195121951219512,0.5365853658536586,0.4390243902439026,0.7804878048780488,0.3902439024390245,0.9285714285714285,0.008717948717948718
0.12,0.6585365853658538,-0.36585365853658536,0.2682926829268293,0.6829268292682928,0.3414634146341464,0.17073170731707332,0.07142857142857142,0.021538461538461538
0.040000000000000036,0.4878048780487805,0.4390243902439026,0.5853658536585367,-0.4878048780487805,0.6097560975609757,0.3170731707317074,0.0,0.0036923076923076922
0.07999999999999996,0.6341463414634148,0.12195121951219523,0.6585365853658538,0.5121951219512195,0.6097560975609757,0.6097560975609757,0.2857142857142857,0.015384615384615384
0.68,0.6341463414634148,0.3170731707317074,0.4878048780487805,0.6829268292682928,0.0,0.5121951219512195,0.14285714285714285,0.004717948717948717
0.28,0.8048780487804879,0.8048780487804879,0.853658536585366,-0.2682926829268292,0.8292682926829269,0.5365853658536586,1.0,0.05384615384615384
0.28,0.8048780487804879,0.6585365853658538,0.878048780487805,-0.36585365853658536,0.7804878048780488,0.7317073170731707,0.3571428571428571,0.04769230769230769
0.36,0.7804878048780488,0.6829268292682928,0.6585365853658538,0.5853658536585367,0.4390243902439026,0.7804878048780488,0.2857142857142857,0.03897435897435897
0.28,0.8292682926829269,0.46341463414634165,0.6829268292682928,0.7804878048780488,0.5609756097560976,0.7073170731707319,0.14285714285714285,0.06
0.24,0.6585365853658538,0.46341463414634165,0.7317073170731707,-0.24390243902439024,1.0243902439024393,0.5121951219512195,0.0,0.02205128205128205
0.16000000000000003,0.6585365853658538,0.6097560975609757,0.7317073170731707,-0.4878048780487805,0.9512195121951221,0.5365853658536586,0.0,0.023589743589743587
0.19999999999999996,0.6829268292682928,0.6585365853658538,0.6829268292682928,0.24390243902439024,0.5853658536585367,0.5365853658536586,0.0,0.03230769230769231
0.12,0.7317073170731707,0.5121951219512195,0.8048780487804879,-0.4878048780487805,0.902439024390244,0.6097560975609757,0.0,0.04666666666666666
0.040000000000000036,0.4390243902439026,0.36585365853658547,0.5853658536585367,-0.09756097560975596,0.6585365853658538,0.3902439024390245,0.0,0.003076923076923077
0.07999999999999996,0.5365853658536586,0.3414634146341464,0.7073170731707319,-0.2195121951219512,0.9268292682926831,0.36585365853658547,0.7857142857142857,0.005641025641025641
0.07999999999999996,0.5609756097560976,-0.07317073170731692,0.6585365853658538,0.3902439024390245,0.6341463414634148,0.5609756097560976,0.0,0.005128205128205128
0.24,0.7317073170731707,-0.1707317073170731,0.5121951219512195,0.7317073170731707,0.878048780487805,0.3414634146341464,0.07142857142857142,0.031794871794871796
0.07999999999999996,0.6097560975609757,0.4390243902439026,0.7317073170731707,-0.04878048780487787,0.6829268292682928,0.46341463414634165,0.0,0.00923076923076923
0.31999999999999995,0.9268292682926831,0.7804878048780488,0.9268292682926831,0.3902439024390245,0.5365853658536586,0.9512195121951221,0.0,0.12102564102564102
0.36,0.902439024390244,0.8292682926829269,0.9512195121951221,-0.14634146341463405,0.878048780487805,0.5609756097560976,0.3571428571428571,0.08358974358974358
0.28,0.7804878048780488,0.5609756097560976,0.7560975609756098,0.6341463414634148,0.7804878048780488,0.7317073170731707,0.7857142857142857,0.03948717948717948
0.19999999999999996,0.5853658536585367,0.5365853658536586,0.6341463414634148,-0.07317073170731692,0.5853658536585367,0.5853658536585367,0.3571428571428571,0.006153846153846154
0.24,0.7073170731707319,0.5853658536585367,0.7804878048780488,0.0,0.5853658536585367,0.7317073170731707,0.0,0.03641025641025641
0.24,0.7560975609756098,-0.4390243902439024,0.41463414634146356,0.7804878048780488,0.6829268292682928,0.3414634146341464,0.07142857142857142,0.03846153846153846
0.07999999999999996,0.5365853658536586,0.3414634146341464,0.7073170731707319,-0.2195121951219512,0.9268292682926831,0.36585365853658547,0.7857142857142857,0.005641025641025641
0.4800000000000001,0.7804878048780488,0.6829268292682928,0.853658536585366,-0.1707317073170731,0.853658536585366,0.6097560975609757,0.5,0.03128205128205128
0.19999999999999996,0.878048780487805,0.7804878048780488,0.9268292682926831,0.24390243902439024,0.853658536585366,0.7560975609756098,0.5,0.10153846153846154
0.31999999999999995,0.6585365853658538,0.29268292682926833,0.5609756097560976,0.6097560975609757,0.5365853658536586,0.4878048780487805,0.9285714285714285,0.01282051282051282
0.12,0.5853658536585367,0.5365853658536586,0.7073170731707319,-0.4878048780487805,0.902439024390244,0.36585365853658547,1.0,0.00923076923076923
0.07999999999999996,0.5609756097560976,-0.07317073170731692,0.6585365853658538,0.3902439024390245,0.6341463414634148,0.5609756097560976,0.0,0.005128205128205128
0.6,0.9268292682926831,0.7804878048780488,1.0487804878048783,-0.31707317073170727,0.8048780487804879,0.853658536585366,0.5714285714285714,0.07743589743589743
0.5599999999999999,0.8292682926829269,0.8292682926829269,0.6341463414634148,-0.2926829268292682,0.7317073170731707,0.5853658536585367,1.0,0.04256410256410256
0.4,0.902439024390244,0.46341463414634165,0.902439024390244,0.6585365853658538,0.7804878048780488,0.878048780487805,0.2857142857142857,0.09538461538461537
0.31999999999999995,0.878048780487805,0.5121951219512195,0.7317073170731707,0.7317073170731707,0.6341463414634148,0.9756097560975612,0.2857142857142857,0.08307692307692308
0.36,0.8292682926829269,0.8048780487804879,0.878048780487805,0.04878048780487809,1.0243902439024393,0.6341463414634148,0.5,0.05179487179487179
0.36,0.7804878048780488,0.6585365853658538,0.7317073170731707,0.6341463414634148,0.41463414634146356,0.853658536585366,0.2857142857142857,0.03897435897435897
0.28,0.7560975609756098,0.7073170731707319,0.853658536585366,-0.24390243902439024,0.7560975609756098,0.6829268292682928,0.0,0.04205128205128205
0.24,0.853658536585366,-0.2682926829268292,0.5853658536585367,0.853658536585366,0.7804878048780488,0.4878048780487805,0.07142857142857142,0.07282051282051281
0.19999999999999996,0.6829268292682928,0.7073170731707319,0.7317073170731707,-0.3414634146341463,0.8048780487804879,0.5853658536585367,0.0,0.02923076923076923
0.24,0.8292682926829269,0.6829268292682928,0.878048780487805,-0.09756097560975596,0.9512195121951221,0.6341463414634148,0.7857142857142857,0.06307692307692307
0.07999999999999996,0.6097560975609757,0.5365853658536586,0.6829268292682928,-0.3414634146341463,0.6341463414634148,0.6097560975609757,0.3571428571428571,0.011794871794871794
0.16000000000000003,0.5853658536585367,0.3414634146341464,0.6341463414634148,-0.12195121951219501,0.5365853658536586,0.6341463414634148,0.0,0.010256410256410256
0.07999999999999996,0.5121951219512195,0.3414634146341464,0.6097560975609757,-0.4878048780487805,0.878048780487805,0.29268292682926833,0.0,0.0045128205128205125
0.040000000000000036,0.3902439024390245,0.04878048780487809,0.5121951219512195,0.07317073170731714,0.5121951219512195,0.3902439024390245,0.0,0.0023589743589743587
0.31999999999999995,0.7317073170731707,0.5365853658536586,0.878048780487805,-0.41463414634146334,0.853658536585366,0.5365853658536586,0.0,0.029743589743589743
0.16000000000000003,0.878048780487805,0.46341463414634165,0.9268292682926831,0.4878048780487805,0.6829268292682928,0.7804878048780488,0.2857142857142857,0.10769230769230768
0.19999999999999996,0.6829268292682928,0.5365853658536586,0.7804878048780488,-0.36585365853658536,0.9756097560975612,0.4878048780487805,0.0,0.017435897435897435
0.19999999999999996,0.6829268292682928,-0.4390243902439024,0.2682926829268293,0.6829268292682928,0.8048780487804879,0.19512195121951237,0.07142857142857142,0.027179487179487177
0.24,0.7073170731707319,0.6585365853658538,0.7073170731707319,-0.19512195121951215,0.8048780487804879,0.3170731707317074,1.0,0.023589743589743587
0.040000000000000036,0.36585365853658547,0.3902439024390245,0.3902439024390245,-0.5609756097560975,0.4390243902439026,0.024390243902439046,1.0,0.0023589743589743587
0.07999999999999996,0.3170731707317074,-0.2195121951219512,0.09756097560975618,0.2195121951219512,0.6097560975609757,0.024390243902439046,0.07142857142857142,0.0011282051282051281
0.12,0.5365853658536586,0.4390243902439026,0.5365853658536586,-0.3414634146341463,0.9756097560975612,0.3170731707317074,0.8571428571428571,0.005128205128205128
0.5199999999999999,0.9756097560975612,1.0487804878048783,0.8048780487804879,-0.024390243902439046,0.46341463414634165,0.8292682926829269,1.0,0.12256410256410255
0.31999999999999995,0.7804878048780488,0.7073170731707319,0.7804878048780488,-0.2926829268292682,1.0000000000000002,0.5365853658536586,1.0,0.043076923076923075
0.31999999999999995,0.878048780487805,0.07317073170731714,0.29268292682926833,0.878048780487805,0.7804878048780488,0.36585365853658547,0.07142857142857142,0.09538461538461537
0.4800000000000001,0.7804878048780488,0.7804878048780488,0.853658536585366,-0.4878048780487805,0.7317073170731707,0.7073170731707319,0.21428571428571427,0.031794871794871796
0.5199999999999999,0.878048780487805,0.853658536585366,0.9756097560975612,-0.24390243902439024,0.7317073170731707,0.853658536585366,0.0,0.06974358974358974
0.36,0.7317073170731707,0.6341463414634148,0.6585365853658538,-0.3414634146341463,0.6829268292682928,0.3902439024390245,1.0,0.026153846153846153
0.36,0.9268292682926831,0.878048780487805,0.902439024390244,-0.04878048780487787,0.7317073170731707,0.5121951219512195,1.0,0.11897435897435897
0.31999999999999995,0.853658536585366,-0.3414634146341463,0.5609756097560976,0.878048780487805,0.5609756097560976,0.5609756097560976,0.07142857142857142,0.07538461538461538
0.24,0.7804878048780488,0.6341463414634148,0.853658536585366,0.24390243902439024,0.9756097560975612,0.5609756097560976,0.0,0.04051282051282051
0.36,0.7560975609756098,0.3902439024390245,0.5853658536585367,0.7560975609756098,0.6829268292682928,0.5365853658536586,0.07142857142857142,0.03128205128205128
0.19999999999999996,0.6341463414634148,0.5121951219512195,0.7073170731707319,-0.36585365853658536,1.0000000000000002,0.41463414634146356,0.7857142857142857,0.017435897435897435
0.19999999999999996,0.6585365853658538,0.3170731707317074,0.6585365853658538,0.6097560975609757,0.6585365853658538,0.6341463414634148,0.14285714285714285,0.0241025641025641
0.12,0.5853658536585367,0.24390243902439024,0.7317073170731707,-0.31707317073170727,0.5121951219512195,0.6097560975609757,0.0,0.010256410256410256
0.16000000000000003,0.7073170731707319,-0.1707317073170731,0.5365853658536586,0.7317073170731707,0.5853658536585367,0.4390243902439026,0.07142857142857142,0.03282051282051282
0.16000000000000003,0.6097560975609757,0.41463414634146356,0.7560975609756098,0.2195121951219512,0.6097560975609757,0.6097560975609757,0.0,0.01282051282051282
0.07999999999999996,0.8048780487804879,0.3902439024390245,0.853658536585366,0.4390243902439026,0.6341463414634148,0.6829268292682928,0.2857142857142857,0.07025641025641025
0.07999999999999996,0.3902439024390245,0.19512195121951237,0.5365853658536586,-0.5365853658536585,0.6097560975609757,0.36585365853658547,0.0,0.0022564102564102562
0.24,0.7804878048780488,0.5609756097560976,0.7317073170731707,0.5609756097560976,0.5365853658536586,0.7804878048780488,0.2857142857142857,0.04974358974358974
0.28,0.7804878048780488,0.6585365853658538,0.8292682926829269,0.17073170731707332,0.6097560975609757,0.7560975609756098,0.0,0.04461538461538461
0.19999999999999996,0.6829268292682928,0.46341463414634165,0.7317073170731707,0.29268292682926833,0.7073170731707319,0.5365853658536586,0.0,0.0241025641025641
0.24,0.6585365853658538,0.5365853658536586,0.6829268292682928,0.4390243902439026,0.5365853658536586,0.6585365853658538,0.0,0.0241025641025641
0.16000000000000003,0.6829268292682928,-0.024390243902439046,0.6585365853658538,0.5121951219512195,0.902439024390244,0.5365853658536586,0.9285714285714285,0.030256410256410255
0.07999999999999996,0.36585365853658547,-0.3902439024390243,0.36585365853658547,0.3414634146341464,0.5365853658536586,0.09756097560975618,0.07142857142857142,0.0017435897435897434
0.19999999999999996,0.7317073170731707,0.3414634146341464,0.7317073170731707,0.5853658536585367,0.7560975609756098,0.6341463414634148,0.5,0.02564102564102564
0.12,0.7560975609756098,-0.04878048780487787,0.6829268292682928,0.6097560975609757,1.0000000000000002,0.5609756097560976,0.42857142857142855,0.054358974358974355
0.07999999999999996,0.5853658536585367,0.3902439024390245,0.7560975609756098,-0.6097560975609756,0.9756097560975612,0.29268292682926833,0.0,0.010256410256410256
0.7200000000000001,0.9756097560975612,1.0000000000000002,0.902439024390244,-0.14634146341463405,0.6097560975609757,0.7317073170731707,1.0,0.059487179487179485
0.4800000000000001,0.7317073170731707,0.6341463414634148,0.6829268292682928,0.6585365853658538,0.46341463414634165,0.6585365853658538,0.2857142857142857,0.021538461538461538
